sample_id;hole_id;depth_from;depth_to;core_length;cr_%;is_old;is_twin;ni;fe;mgo;sio2;sm;co;cao;al2o3;lith
B1/F07-136/JAS/07;F07-136;4;4.85;0.85;1;1;0;1.43;18.78;18.52;35.09;1.894708423;0.03;0.27;2.43;SAP
B1/F07-136/JAS/08;F07-136;4.85;5;0.15;1;1;0;0.64;6.19;29.05;39.88;1.372805508;0.01;0.49;0.82;BLD
B1/F07-136/JAS/09;F07-136;5;5.45;0.45;1;1;0;0.53;5.59;30.99;40.3;1.30041949;0.01;0.43;1.02;BLD
B1/F07-136/JAS/10;F07-136;5.45;6;0.55;1;1;0;1.78;12.44;20.65;38.39;1.859079903;0.02;0.21;1.45;SAP
B1/F07-136/JAS/11;F07-136;6;6.35;0.35;1;1;0;1.41;9.51;21.47;39.96;1.861201677;0.01;0.6;1.4;RSAP
B1/F07-136/JAS/12;F07-136;6.35;7;0.65;1;1;0;1.46;11.89;20.77;39.99;1.925373134;0.01;0.26;1.24;SAP
B1/F07-136/JAS/13;F07-136;7;8;1;1;1;0;0.52;6.09;30.28;41.66;1.375825627;0;0.27;0.87;BLD
B1/F07-136/JAS/14;F07-136;8;9;1;1;1;0;0.34;6.51;31.46;42.24;1.342657343;0;0.17;0.89;SROC
B1/F07-136/JAS/15;F07-136;9;10;1;1;1;0;0.56;11.33;21.16;42.85;2.025047259;0.02;0.22;1.68;SAP
B1/F07-136/JAS/16;F07-136;10;10.78;0.78;1;1;0;0.41;7.07;29.22;42.34;1.449007529;0.01;0.21;0.97;BLD
B1/F07-136/JAS/17;F07-136;10.78;11;0.22;1;1;0;0.45;9.83;25.2;41.78;1.657936508;0.01;0.24;1.46;SAP
B1/F07-136/JAS/18;F07-136;11;12;0.92;0.92;1;0;0.31;6.55;30.51;41.55;1.361848574;0;0.44;1.13;SROC
B1/F07-137/JAS/01;F07-137;0;1;1;1;1;0;0.71;42.18;1.74;22.29;12.81034483;0.06;0.07;16.74;LIM
B1/F07-137/JAS/02;F07-137;1;2;1;1;1;0;1.09;47.3;0.88;22.9;26.02272727;0.2;0.22;13.91;LIM
B1/F07-137/JAS/03;F07-137;2;3;1;1;1;0;1.78;33.66;7.06;27.57;3.90509915;0.05;0.14;6.97;SAP
B1/F07-137/JAS/04;F07-137;3;4;1;1;1;0;2.02;13.17;30.08;41.7;1.386303191;0.02;0.71;12.06;SAP
B1/F07-137/JAS/05;F07-137;4;5;1;1;1;0;1.32;17.87;17.23;39.47;2.290771909;0.04;1.7;14;SAP
B1/F07-137/JAS/06;F07-137;5;6;1;1;1;0;1.4;45.28;2.99;23.69;7.923076923;0.18;0.04;5.55;SAP
B1/F07-137/JAS/07;F07-137;6;7;1;1;1;0;1.29;36.34;4.21;25.45;6.045130641;0.15;0.74;4.59;SAP
B1/F07-137/JAS/08;F07-137;7;8;0.5;0.5;1;0;0.95;17.48;18.85;36.24;1.922546419;0.06;0.42;2.36;BLD
B1/F07-137/JAS/09;F07-137;8;8.15;0.15;1;1;0;0.92;10.15;27.14;41.83;1.541267502;0.02;0.22;1.45;RSAP
B1/F07-137/JAS/10;F07-137;8.15;10;1;0.540540541;1;0;1.41;23.66;13.36;34.82;2.606287425;0.04;0.15;3.17;SAP
B1/F07-137/JAS/11;F07-137;10;11;1;1;1;0;1.1;16.54;19.73;39.11;1.982260517;0.02;0.11;1.54;SAP
B1/F07-137/JAS/12;F07-137;11;12;1;1;1;0;0.79;11.13;26.49;42.26;1.595318988;0.01;0.13;1.03;SAP
B1/F07-137/JAS/13;F07-137;12;13;1;1;1;0;0.47;9.84;29.47;43.29;1.468951476;0.01;0.15;1.08;SAP
B1/F07-137/JAS/14;F07-137;13;13.25;0.25;1;1;0;0.47;9.84;29.47;43.29;1.468951476;0.01;0.15;1.08;SAP
B1/F07-137/JAS/15;F07-137;13.25;13.65;0.4;1;1;0;0.42;8.81;32.79;41.88;1.277218664;0.01;0.14;0.99;RSAP
B1/F07-137/JAS/16;F07-137;13.65;15;1.35;1;1;0;0.42;8.81;32.79;41.88;1.277218664;0.01;0.14;0.99;BRK
B1/F07-137/JAS/17;F07-137;15;16;1;1;1;0;0.42;8.81;32.79;41.88;1.277218664;0.01;0.14;0.99;BRK
B1/F07-161/JAS/01;F07-161;0;1;1;1;1;1;0.61;33.83;3.47;30.79;8.873198847;0.23;0.07;15.83;LIM
B1/F07-161/JAS/02;F07-161;1;1.6;0.6;1;1;1;0.8;16.73;20.69;39.05;1.88738521;0.04;0.26;3.09;SAP
B1/F07-161/JAS/03;F07-161;1.6;2;0.4;1;1;1;0.8;16.73;20.69;39.05;1.88738521;0.04;0.26;3.09;BRK
B1/F07-161/JAS/04;F07-161;2;3;1;1;1;1;0.8;16.73;20.69;39.05;1.88738521;0.04;0.26;3.09;BRK
B1/F07-161/JAS/05;F07-161;3;3.5;0.5;1;1;1;0.8;16.73;20.69;39.05;1.88738521;0.04;0.26;3.09;BRK
B1/F07-162/JAS/01;F07-162;0;1;1;1;1;0;0.41;33.51;10.63;24.73;2.326434619;0.01;0.05;13.93;LIM
B1/F07-162/JAS/02;F07-162;1;2;1;1;1;0;0.46;34.86;10.76;25.12;2.334572491;0.03;0;14.16;LIM
B1/F07-162/JAS/03;F07-162;2;3;1;1;1;0;0.61;38.14;10.71;27.08;2.528478058;0.04;0.06;10.56;LIM
B1/F07-162/JAS/04;F07-162;3;4;0.5;0.5;1;0;0.95;42.72;11.87;25.55;2.152485257;0.25;0.23;8.49;LIM
B1/F07-162/JAS/05;F07-162;4;5;1;1;1;0;1.69;33.8;14.91;26.73;1.792756539;0.1;0;3.13;LIM
B1/F07-162/JAS/06;F07-162;5;6;1;1;1;0;2.17;15.19;18.26;33.73;1.84720701;0.08;0;1.69;LIM
B1/F07-162/JAS/07;F07-162;6;7;1;1;1;0;2.27;15.15;20.95;35.31;1.685441527;0.05;0.04;1.17;SAP
B1/F07-162/JAS/08;F07-162;7;8;1;1;1;0;1.32;9.57;23.25;40.74;1.752258065;0.02;0.14;2.28;SAP
B1/F07-162/JAS/09;F07-162;8;8.6;0.6;1;1;0;0.42;7.34;26.55;43.43;1.635781544;0;0.15;1.27;SAP
B1/F07-162/JAS/10;F07-162;8.6;9;0.4;1;1;0;0.37;7.17;28.23;41.68;1.4764435;0;0.17;1.71;BLD
B1/F07-162/JAS/11;F07-162;9;10;1;1;1;0;0.31;6.91;29.68;41.29;1.391172507;0;0.17;1.59;SROC
B1/F07-163/JAS/01;F07-163;0;1;1;1;1;1;0.78;47.63;3.4;21.93;6.45;0;0.14;9.86;SAP
B1/F07-163/JAS/02;F07-163;1;2;1;1;1;1;0.91;52.46;1.45;23.02;15.87586207;0.07;0.11;6.56;SAP
B1/F07-163/JAS/03;F07-163;2;2.54;0.54;1;1;1;1.39;15.69;22.72;41.08;1.808098592;0.02;0.18;2.85;BLD
B1/F07-163/JAS/04;F07-163;2.54;3;0.44;0.956521739;1;1;1.85;17.64;16.56;40.1;2.421497585;0.03;0.12;1.97;SAP
B1/F07-163/JAS/05;F07-163;3;4;1;1;1;1;1.7;14.89;19.13;41.63;2.176163095;0.03;0.21;1.4;SAP
B1/F07-163/JAS/06;F07-163;4;5;1;1;1;1;1.5;13.26;21.36;42.25;1.977996255;0.02;0.24;1.3;SAP
B1/F07-163/JAS/07;F07-163;5;6;1;1;1;1;1.39;15.69;22.72;41.08;1.808098592;0.02;0.18;2.85;SAP
B1/F07-163/JAS/08;F07-163;6;7;1;1;1;1;1.21;11.86;28.09;41.62;1.481666073;0.02;0.22;2.33;SAP
B1/F07-163/JAS/09;F07-163;7;8;1;1;1;1;0.94;12.51;29.12;41.43;1.422733516;0.02;0.22;2.53;SAP
B1/F07-163/JAS/10;F07-163;8;9;1;1;1;1;0.94;12.51;29.12;41.43;1.422733516;0.02;0.22;2.53;BRK
B1/F07-163/JAS/11;F07-163;9;10;1;1;1;1;0.94;12.51;29.12;41.43;1.422733516;0.02;0.22;2.53;BRK
B1/F07-164/JAS/01;F07-164;0;1;1;1;1;0;0.27;23.54;15.9;31.3;1.968553459;0.02;0.05;22.09;LIM
B1/F07-164/JAS/02;F07-164;1;2;1;1;1;0;0.32;26.87;14.9;28.65;1.922818792;0.01;0;17.55;LIM
B1/F07-164/JAS/03;F07-164;2;3;1;1;1;0;0.68;34.62;14.83;26.01;1.753877276;0.03;0.03;8.52;LIM
B1/F07-164/JAS/04;F07-164;3;4;1;1;1;0;1.06;50.4;10.02;22.02;2.19760479;0.04;0.11;7.1;LIM
B1/F07-164/JAS/05;F07-164;4;5;1;1;1;0;1.29;51.18;11.22;21.78;1.941176471;0.02;0.16;6.37;LIM
B1/F07-164/JAS/06;F07-164;5;6;1;1;1;0;1.43;52.46;10;22.23;2.223;0.02;0.16;5.01;LIM
B1/F07-164/JAS/07;F07-164;6;7;1;1;1;0;1.19;53.78;10.6;22.06;2.081132075;0.02;0.18;5.05;LIM
B1/F07-164/JAS/08;F07-164;7;8;1;1;1;0;0.96;48.01;12.76;24.4;1.912225705;0.14;0.13;4.35;LIM
B1/F07-164/JAS/09;F07-164;8;8.52;0.52;1;1;0;1.28;29.89;16.43;31.66;1.926962873;0.04;0.92;2.34;LIM
B1/F07-164/JAS/10;F07-164;8.52;9;0.48;1;1;0;0.6;7.21;29.53;38.87;1.31628852;0.01;0.21;1.04;BLD
B1/F07-164/JAS/11;F07-164;9;9.65;0.65;1;1;0;1.61;15.55;20.02;38.55;1.925574426;0.02;0.38;1.79;SAP
B1/F07-164/JAS/12;F07-164;9.65;10;0.35;1;1;0;1.3;10.12;24.84;39.61;1.594605475;0;0.15;0.65;SAP
B1/F07-164/JAS/13;F07-164;10;11;1;1;1;0;1.23;10.3;24.32;41.05;1.687911184;0.01;0.61;2.25;SAP
B1/F07-164/JAS/14;F07-164;11;12;1;1;1;0;1.01;11.04;23.62;41.23;1.745554615;0.02;0.68;3.71;SAP
B1/F07-164/JAS/15;F07-164;12;13;1;1;1;0;1.31;14.19;22.15;39.97;1.804514673;0.03;0.23;2.69;SAP
B1/F07-164/JAS/16;F07-164;13;14;1;1;1;0;0.96;11.14;21.14;41.4;1.958372753;0.02;0.18;1.57;SAP
B1/F07-164/JAS/17;F07-164;14;14.65;0.65;1;1;0;0.58;10.6;22;42.8;1.945454545;0.02;0.19;1.15;SAP
B1/F07-164/JAS/18;F07-164;14.65;15;0.35;1;1;0;0.39;6.85;29.03;42.24;1.455046504;0;0.18;0.98;BLD
B1/F07-164/JAS/19;F07-164;15;16;0.65;0.65;1;0;0.48;10.44;21.73;43.09;1.982972849;0.02;0.19;1.16;SROC
B1/F07-164/JAS/20;F07-164;16;17;1;1;1;0;0.41;7.94;26.04;43.32;1.66359447;0.01;0.33;1.3;SROC
B1/F07-164/JAS/21;F07-164;17;18;1;1;1;0;0.37;8.48;25.37;42.5;1.675206937;0.01;0.24;1.02;SROC
B1/F07-165/JAS/01;F07-165;0;1;1;1;1;0;0.77;45.82;1.67;20.75;12.4251497;0.16;0.08;11.07;LIM
B1/F07-165/JAS/02;F07-165;1;2;1;1;1;0;0.98;49.72;2.93;21.58;7.365187713;0.09;0.09;7.65;LIM
B1/F07-165/JAS/03;F07-165;2;3;1;1;1;0;1.13;47.43;2.98;25.69;8.620805369;0.11;0.08;7.87;LIM
B1/F07-165/JAS/04;F07-165;3;4;1;1;1;0;2.29;25.7;11.4;32.03;2.809649123;0.05;0.12;3.66;SAP
B1/F07-165/JAS/05;F07-165;4;4.7;0.7;1;1;0;1.99;18.05;16.06;35.64;2.219178082;0.03;0.42;2.24;RSAP
B1/F07-165/JAS/06;F07-165;4.7;6;1;0.769230769;1;0;2.22;20.06;13.39;36.22;2.705003734;0.04;0.33;2.46;RSAP
B1/F07-165/JAS/07;F07-165;6;7;1;1;1;0;2.1;11.15;25.01;41.43;1.656537385;0.02;0.14;2.22;RSAP
B1/F07-165/JAS/08;F07-165;7;8;1;1;1;0;2.15;17.12;16.51;37.33;2.261053907;0.03;0.24;1.78;RSAP
B1/F07-165/JAS/09;F07-165;8;8.35;0.35;1;1;0;1.59;12.95;22.83;40.84;1.788874288;0.04;0.15;0.91;BLD
B1/F07-165/JAS/10;F07-165;8.35;9;0.65;1;1;0;1.59;12.95;22.83;40.84;1.788874288;0.04;0.15;0.91;SAP
B1/F07-165/JAS/11;F07-165;9;10;1;1;1;0;1.2;16.53;15.57;39.71;2.550417469;0.02;0.5;1.27;SAP
B1/F07-165/JAS/12;F07-165;10;10.6;0.6;1;1;0;1.18;19.53;14.15;37.81;2.672084806;0.03;0.24;1.4;SAP
B1/F07-165/JAS/13;F07-165;10.6;11;0.4;1;1;0;1.18;19.53;14.15;37.81;2.672084806;0.03;0.24;1.4;BLD
B1/F07-165/JAS/14;F07-165;11;11.7;0.7;1;1;0;1.18;19.53;14.15;37.81;2.672084806;0.03;0.24;1.4;BLD
B1/F07-165/JAS/15;F07-165;11.7;12;0.3;1;1;0;0.86;25.13;9.75;34.84;3.573333333;0.11;0.08;1.91;SAP
B1/F07-165/JAS/16;F07-165;12;12.7;0.7;1;1;0;0.94;19.89;14.02;38.17;2.72253923;0.04;0.18;1.23;SAP
B1/F07-165/JAS/17;F07-165;12.7;13;0.3;1;1;0;0.94;19.89;14.02;38.17;2.72253923;0.04;0.18;1.23;BLD
B1/F07-165/JAS/18;F07-165;13;14;1;1;1;0;0.93;12.01;24.49;44.51;1.817476521;0.02;0.33;2.21;SAP
B1/F07-165/JAS/19;F07-165;14;14.3;0.3;1;1;0;0.9;13.56;19.08;45.02;2.359538784;0.02;0.48;1.8;SAP
B1/F07-165/JAS/20;F07-165;14.3;15;0.7;1;1;0;0.9;13.56;19.08;45.02;2.359538784;0.02;0.48;1.8;BRK
B1/F07-166/JAS/01;F07-166;0;1;1;1;1;0;0.86;43.27;11.65;24.36;2.090987124;0.02;0.02;9.32;LIM
B1/F07-166/JAS/02;F07-166;1;2;0.74;0.74;1;0;1.05;33.5;13.01;26.88;2.066102998;0.04;0.18;3.94;LIM
B1/F07-166/JAS/03;F07-166;2;3;1;1;1;0;1.1;17.64;18.54;35.25;1.901294498;0.04;0.11;1.99;SAP
B1/F07-166/JAS/04;F07-166;3;4;1;1;1;0;1.35;13.07;19.32;39.16;2.026915114;0.02;0.16;1.71;SAP
B1/F07-166/JAS/05;F07-166;4;5;1;1;1;0;1.12;10.46;22.32;40.09;1.796146953;0.01;0.24;1.52;RSAP
B1/F07-166/JAS/06;F07-166;5;6;0.7;0.7;1;0;1.31;10.42;21.45;39.43;1.838228438;0.01;0.25;1.1;RSAP
B1/F07-166/JAS/07;F07-166;6;7;1;1;1;0;0.75;8.7;25.58;40.77;1.593823299;0.01;0.23;1.37;RSAP
B1/F07-166/JAS/08;F07-166;7;8;1;1;1;0;0.51;8.11;25.88;41.86;1.617465224;0;0.3;1.15;RSAP
B1/F07-166/JAS/09;F07-166;8;8.7;0.7;1;1;0;0.41;7.81;27.24;42.02;1.542584435;0;0.21;1.08;RSAP
B1/F07-166/JAS/10;F07-166;8.7;9;0.3;1;1;0;0.28;5.72;31.75;41.26;1.299527559;0.01;0.23;0.9;BLD
B1/F07-166/JAS/11;F07-166;9;10;1;1;1;0;0.38;7.9;26.74;42.37;1.584517577;0;0.2;1.09;RSAP
B1/F07-166/JAS/12;F07-166;10;11;1;1;1;0;0.37;7.67;27.63;42.57;1.540716612;0;0.16;1.12;RSAP
B1/F07-166/JAS/13;F07-166;11;12;1;1;1;0;0.34;7.45;27.38;42.96;1.569028488;0;0.2;0.94;SROC
B1/F07-167/JAS/01;F07-167;0;1;1;1;1;0;0.62;42.45;0.16;21.5;134.375;0.05;0.11;15.84;LIM
B1/F07-167/JAS/02;F07-167;1;2;1;1;1;0;0.85;49.65;1.07;23.26;21.73831776;0.01;0.07;11.34;LIM
B1/F07-167/JAS/03;F07-167;2;3;0.78;0.78;1;0;1.02;28.12;19.56;30.33;1.550613497;0.06;0.48;9.87;SAP
B1/F07-167/JAS/04;F07-167;3;4;1;1;1;0;1.42;18.83;22.11;34.11;1.542740841;0.05;0.92;9.4;SAP
B1/F07-167/JAS/05;F07-167;4;5;1;1;1;0;0.87;20.2;13.18;37.96;2.880121396;0.04;0.35;2.56;BLD
B1/F07-167/JAS/06;F07-167;5;6;1;1;1;0;0.87;20.2;13.18;37.96;2.880121396;0.04;0.35;2.56;SAP
B1/F07-167/JAS/07;F07-167;6;6.5;0.5;1;1;0;0.75;15.63;23.06;41.6;1.803989592;0.04;0.43;4.43;SAP
B1/F07-167/JAS/08;F07-167;6.5;7;0.5;1;1;0;0.42;7.91;55.74;45.1;0.809113742;0;1.15;10.64;SAP
B1/F07-167/JAS/09;F07-167;7;7.5;0.5;1;1;0;0.57;15.69;21.16;42.2;1.994328922;0.04;0.39;2.71;SAP
B1/F07-167/JAS/10;F07-167;7.5;8;0.5;1;1;0;0.44;11.97;29.31;42.61;1.453770044;0.02;0.82;3.66;BLD
B1/F07-167/JAS/11;F07-167;8;9;0.5;0.5;1;0;0.44;11.97;29.31;42.61;1.453770044;0.02;0.82;3.66;SAP
B1/F07-167/JAS/12;F07-167;9;10;1;1;1;0;0.52;12.08;25.95;42.7;1.645472062;0.02;0.17;1.64;SAP
B1/F07-167/JAS/13;F07-167;10;10.3;0.3;1;1;0;0.57;13.5;24.88;43.01;1.728697749;0.03;0.15;1.92;SROC
B1/F07-167/JAS/14;F07-167;10.3;11.5;0.8;0.666666667;1;0;0.57;13.5;24.88;43.01;1.728697749;0.03;0.15;1.92;BRK
B1/F07-168/JAS/01;F07-168;0;1;1;1;1;0;0.94;30.47;13.51;27.43;2.03034789;0.01;0.14;8.78;LIM
B1/F07-168/JAS/02;F07-168;1;2;1;1;1;0;1;9.97;24.37;37.74;1.548625359;0.02;0.27;1.71;BLD
B1/F07-168/JAS/03;F07-168;2;2.4;0.4;1;1;0;1.69;22.51;20.24;31.55;1.558794466;0.04;0.31;1.97;SAP
B1/F07-168/JAS/04;F07-168;2.4;3.27;0.87;1;1;0;0.32;5.57;33.43;40.22;1.203110978;0;0.31;0.9;BLD
B1/F07-168/JAS/05;F07-168;3.27;4;0.23;0.315068493;1;0;0.78;7.7;25.5;41.33;1.620784314;0.01;0.91;1.2;RSAP
B1/F07-168/JAS/06;F07-168;4;5;1;1;1;0;0.78;7.81;27.51;40.78;1.482370047;0.01;0.14;1.08;RSAP
B1/F07-168/JAS/07;F07-168;5;5.87;0.87;1;1;0;1.23;19.85;20.99;37.59;1.790852787;0.03;0.37;1.92;SAP
B1/F07-168/JAS/08;F07-168;5.87;6.15;0.28;1;1;0;0.52;5.96;31.93;41.2;1.290322581;0;0.21;1.25;BLD
B1/F07-168/JAS/09;F07-168;6.15;7;0.85;1;1;0;1.04;14.8;27.35;40.41;1.477513711;0.03;0.15;1.96;SAP
B1/F07-168/JAS/10;F07-168;7;8;1;1;1;0;0.59;8.62;30.99;43.41;1.400774443;0.01;0.71;5.08;SAP
B1/F07-168/JAS/11;F07-168;8;9;1;1;1;0;0.31;5.97;38.06;45.06;1.183920126;0;0.49;4.45;RSAP
B1/F07-169/JAS/01;F07-169;0;0.65;0.65;1;1;0;1.08;25.34;23.88;30.46;1.275544389;0.02;0.06;5.95;LIM
B1/F07-169/JAS/02;F07-169;0.65;1;0.35;1;1;0;1.35;10.62;30.13;39.21;1.30136077;0.02;0.13;1.41;SAP
B1/F07-169/JAS/03;F07-169;1;1.5;0.5;1;1;0;1.61;13.65;25.21;38.01;1.507735026;0.02;0.15;1.86;SAP
B1/F07-169/JAS/04;F07-169;1.5;2;0.5;1;1;0;1.35;10.62;30.13;39.21;1.30136077;0.02;0.13;1.41;RSAP
B1/F07-169/JAS/05;F07-169;2;2.65;0.65;1;1;0;1.35;10.62;30.13;39.21;1.30136077;0.02;0.13;1.41;RSAP
B1/F07-169/JAS/06;F07-169;2.65;3;0.35;1;1;0;1.08;10.77;29.89;42.02;1.405821345;0.02;0.15;1.53;SAP
B1/F07-169/JAS/07;F07-169;3;4;1;1;1;0;1.08;10.77;29.89;42.02;1.405821345;0.02;0.15;1.53;BRK
B1/F07-193/JAS/01;F07-193;0;1;1;1;1;1;0.39;30.75;1.54;27.09;17.59090909;0.17;0.13;23.04;LIM
B1/F07-193/JAS/02;F07-193;1;2;0.7;0.7;1;1;0.59;27.54;1.29;33.18;25.72093023;0.19;0.01;17.05;LIM
B1/F07-193/JAS/03;F07-193;2;3;1;1;1;1;0.49;27.83;1.64;32.12;19.58536585;0.03;0;16.35;LIM
B1/F07-193/JAS/04;F07-193;3;4;1;1;1;1;1.03;44.69;1.25;23.44;18.752;0.11;0.06;10.36;LIM
B1/F07-193/JAS/05;F07-193;4;5;1;1;1;1;1.18;49.84;0.39;22.86;58.61538462;0.09;0.03;8.64;LIM
B1/F07-193/JAS/06;F07-193;5;6;1;1;1;1;1.29;53.18;0.99;22.61;22.83838384;0.09;0.03;5.98;LIM
B1/F07-193/JAS/07;F07-193;6;7;1;1;1;1;1.31;50.06;1.5;22.48;14.98666667;0.09;0.03;5.79;LIM
B1/F07-193/JAS/08;F07-193;7;8;1;1;1;1;1.72;38.69;3.3;22.35;6.772727273;0.09;0.05;4.65;LIM
B1/F07-193/JAS/09;F07-193;8;9;1;1;1;1;1.08;12.15;22.46;46.1;2.052537845;0.02;0.25;2.56;BLD
B1/F07-193/JAS/10;F07-193;9;10;1;1;1;1;1.14;8.76;30.31;44.44;1.466182778;0.01;0.18;1.81;RSAP
B1/F07-193/JAS/11;F07-193;10;11;1;1;1;1;1.11;7.24;34.2;41.12;1.202339181;0.01;0.14;0.96;BRK
B1/F07-193/JAS/12;F07-193;11;12;1;1;1;1;0.79;7;35.43;41.79;1.179508891;0.01;0.16;0.99;BRK
B1/F07-194/JAS/01;F07-194;0;1;1;1;1;0;0.28;15;25.64;47.06;1.835413417;0.07;0.05;8.25;LIM
B1/F07-194/JAS/02;F07-194;1;2;0.3;0.3;1;0;0.16;5.68;8.11;83.01;10.23551171;0;0.14;3.24;LIM
B1/F07-194/JAS/03;F07-194;2;3;1;1;1;0;0.9;41.4;14.66;25.95;1.770122783;0.01;0;4.95;LIM
B1/F07-194/JAS/04;F07-194;3;4;1;1;1;0;1.24;40.37;14.57;25.98;1.783115992;0.05;0.05;4.47;LIM
B1/F07-194/JAS/05;F07-194;4;5;1;1;1;0;1.05;14.12;22.71;40.09;1.765301629;0.03;0.19;2.63;LIM
B1/F07-194/JAS/06;F07-194;5;6;1;1;1;0;1.24;13.54;22.51;40.56;1.801865837;0.05;0.11;2.42;SAP
B1/F07-194/JAS/07;F07-194;6;7;1;1;1;0;1.48;10.8;22.96;39.37;1.714721254;0.02;0.18;1.97;RSAP
B1/F07-194/JAS/08;F07-194;7;8;1;1;1;0;1.28;11.54;23.82;40.09;1.683039463;0.03;0.15;1.41;RSAP
B1/F07-194/JAS/09;F07-194;8;9;1;1;1;0;0.8;8.91;23.64;41.04;1.736040609;0.02;0.16;1.12;SROC
B1/F07-195/JAS/01;F07-195;0;1;1;1;1;0;0.38;29.33;0.17;28.4;167.0588235;0.06;0.06;18.34;LIM
B1/F07-195/JAS/02;F07-195;1;2;1;1;1;0;0.93;50.08;1.65;21.52;13.04242424;0.05;0.17;7.81;LIM
B1/F07-195/JAS/03;F07-195;2;3;1;1;1;0;1;48.76;1.91;23.32;12.20942408;0.15;0.17;7.59;LIM
B1/F07-195/JAS/04;F07-195;3;4;0.5;0.5;1;0;2.03;22.82;13.06;31.94;2.445635528;0.06;0.1;4.42;SAP
B1/F07-195/JAS/05;F07-195;4;5;1;1;1;0;1.85;31.82;6.94;28.95;4.171469741;0.02;0.05;3.59;SAP
B1/F07-195/JAS/06;F07-195;5;6;1;1;1;0;1.31;17.08;17.18;37.48;2.181606519;0.08;0.14;2.91;SAP
B1/F07-195/JAS/07;F07-195;6;6.55;0.55;1;1;0;1.64;14.51;22.33;38;1.701746529;0.03;0.18;1.81;SAP
B1/F07-195/JAS/08;F07-195;6.55;7;0.45;1;1;0;1.31;10.36;29.23;40.23;1.376325693;0.02;0.1;0.73;BLD
B1/F07-195/JAS/09;F07-195;7;8;1;1;1;0;1.85;16.15;19.85;36.71;1.849370277;0.03;0.08;0.92;SAP
B1/F07-195/JAS/10;F07-195;8;9;1;1;1;0;1.31;10.36;29.23;40.23;1.376325693;0.02;0.1;0.73;SAP
B1/F07-195/JAS/11;F07-195;9;10;1;1;1;0;0.94;12.51;29.12;41.43;1.422733516;0.02;0.22;2.53;BRK
B1/F07-195/JAS/12;F07-195;10;11;1;1;1;0;0.94;12.51;29.12;41.43;1.422733516;0.02;0.22;2.53;BRK
B1/F07-196/JAS/01;F07-196;0;1;1;1;1;0;0.37;29.04;14.86;27.41;1.844549125;0.07;0;19.37;LIM
B1/F07-196/JAS/02;F07-196;1;2;0.7;0.7;1;0;0.34;22.15;19.09;35.22;1.844944997;0.11;0;17.42;LIM
B1/F07-196/JAS/03;F07-196;2;3;1;1;1;0;0.3;23.27;18.31;37.55;2.050791917;0.06;0.01;13.48;LIM
B1/F07-196/JAS/04;F07-196;3;4;1;1;1;0;0.5;29.07;16.08;30.7;1.90920398;0;0.03;9.92;LIM
B1/F07-196/JAS/05;F07-196;4;5;1;1;1;0;0.25;13.49;16.98;63.88;3.762073027;0.02;0.11;5.31;LIM
B1/F07-196/JAS/06;F07-196;5;6;1;1;1;0;0.76;38.66;14.26;26.68;1.870967742;0.04;0;6.07;LIM
B1/F07-196/JAS/07;F07-196;6;7;1;1;1;0;0.94;42.9;13.09;24.82;1.896103896;0.02;0;4.17;SAP
B1/F07-196/JAS/08;F07-196;7;8;1;1;1;0;1.8;13.12;21.59;39.58;1.833256137;0.03;0.14;2.37;SAP
B1/F07-196/JAS/09;F07-196;8;9;1;1;1;0;1.63;11.62;22.01;40.89;1.857791913;0.02;0.11;1.73;SAP
B1/F07-196/JAS/10;F07-196;9;10;1;1;1;0;1.07;10.97;24.97;43.27;1.732879455;0.02;0.21;1.63;SAP
B1/F07-197/JAS/01;F07-197;0;1;1;1;1;0;0.49;33.91;2.15;25.16;11.70232558;0.06;0.09;22.71;LIM
B1/F07-197/JAS/02;F07-197;1;2;1;1;1;0;1.07;49.32;1.13;22.32;19.75221239;0.02;0.12;12.47;LIM
B1/F07-197/JAS/03;F07-197;2;3;1;1;1;0;1.02;48.5;2.12;23.81;11.23113208;0.06;0.01;8.61;LIM
B1/F07-197/JAS/04;F07-197;3;4;0.8;0.8;1;0;1.37;41.35;2.7;24.89;9.218518519;0.04;0.33;3.38;SAP
B1/F07-197/JAS/05;F07-197;4;5;1;1;1;0;1.84;24.15;10.17;34.08;3.351032448;0.03;0.38;2.43;SAP
B1/F07-197/JAS/06;F07-197;5;6;1;1;1;0;1.62;12.1;23.62;40.31;1.706604572;0.03;0.34;1.48;SAP
B1/F07-197/JAS/07;F07-197;6;7;1;1;1;0;1.89;13.25;23.24;39.7;1.708261618;0.03;0.2;1.36;RSAP
B1/F07-197/JAS/08;F07-197;7;8;1;1;1;0;1.97;16.79;18.07;39.93;2.2097399;0.04;0.29;1.76;RSAP
B1/F07-197/JAS/09;F07-197;8;9;1;1;1;0;1.73;16.02;22.62;37.04;1.637488948;0.06;0.1;1.71;RSAP
B1/F07-197/JAS/10;F07-197;9;10;1;1;1;0;1.4;13.84;24.09;42.07;1.746367787;0.03;0.09;1.28;RSAP
B1/F07-197/JAS/11;F07-197;10;10.4;0.4;1;1;0;1.26;15.95;17.94;42.14;2.348940914;0.03;0.29;1.45;BLD
B1/F07-197/JAS/12;F07-197;10.4;11;0.6;1;1;0;1.26;15.95;17.94;42.14;2.348940914;0.03;0.29;1.45;RSAP
B1/F07-197/JAS/13;F07-197;11;12;1;1;1;0;1.49;13.71;24.92;40.1;1.609149278;0.03;0.18;2.12;RSAP
