sample_id,hole_id,depth_from,depth_to,core_length,cr_%,ni,fe,mgo,sio2
B1/E07-062i/JAS/01,E07-062i,0,0.72,0.72,1,0.609,36.803,2.043,10.688
B1/E07-062i/JAS/02,E07-062i,0.72,1,0.28,1,1.596,9.697,25.716,30.664
B1/E07-062i/JAS/03,E07-062i,1,2,1,1,1.569,29.413,12.416,23.113
B1/E07-062i/JAS/04,E07-062i,2,3,0.75,0.75,1.704,18.129,19.615,31.473
B1/E07-062i/JAS/05,E07-062i,3,4,1,1,1.234,43.291,4.149,10.418
B1/E07-062i/JAS/06,E07-062i,4,5,1,1,1.308,30.793,12.041,22.547
B1/E07-062i/JAS/07,E07-062i,5,6,1,1,1.129,12.214,28.29,41.328
B1/E07-062i/JAS/08,E07-062i,6,6.7,0.7,1,0.636,11.253,26.91,38.105
B1/E07-062i/JAS/09,E07-062i,6.7,7,0.3,1,0.413,8.239,29.193,38.203
B1/E07-062i/JAS/10,E07-062i,7,8,1,1,0.338,7.218,31.498,38.298
B1/E07-062i/JAS/11,E07-062i,8,9,1,1,0.297,6.48,32.148,39.025
B1/E07-062i/JAS/12,E07-062i,9,10,1,1,0.287,6.173,32.174,40.688
B1/E07-062i/JAS/13,E07-062i,10,10.7,0.7,1,0.271,6.239,32.006,39.325
B1/E07-062i/JAS/14,E07-062i,10.7,11,0.3,1,0.253,5.659,33.15,36.609
B1/E07-062i/JAS/15,E07-062i,11,12,1,1,0.293,6.536,31.886,38.381
B1/E07-093i/JAS/01,E07-093i ,0,0.5,0.5,1,0.851,33.745,5.606,14.195
B1/E07-093i/JAS/02,E07-093i ,0.5,1.5,1,1,0.506,5.891,33.903,35.012
B1/E07-093i/JAS/03,E07-093i ,1.5,2,0.5,1,1.343,25.328,10.518,25.523
B1/E07-093i/JAS/04,E07-093i ,2,3,0.7,0.7,1.224,24.47,13.605,27.857
B1/E07-093i/JAS/05,E07-093i ,3,4,1,1,1.251,21.017,19.851,33.649
B1/E07-093i/JAS/06,E07-093i ,4,5,1,1,0.656,11.173,27.527,38.247
B1/E07-093i/JAS/07,E07-093i ,5,6,1,1,0.345,7.255,30.473,41.375
B1/E07-093i/JAS/08,E07-093i ,6,7,1,1,0.28,6.242,32.171,40.085
B1/E07-093i/JAS/09,E07-093i ,7,8,1,1,0.33,6.453,31.429,38.572
B1/E07-093i/JAS/10,E07-093i ,8,9,1,1,0.256,5.982,30.904,38.829
B1/E07-093i/JAS/11,E07-093i ,9,10,1,1,0.262,5.8,32.26,40.686
B1/E07-125A/JAS/01,E07-125A,0,0.35,0.35,1,1.053,15.291,18.292,26.966
B1/E07-125A/JAS/02,E07-125A,0.35,1.1,0.75,1,0.426,5.59,33.38,35.743
B1/E07-125A/JAS/03,E07-125A,1.1,2,0.9,1,1.231,19.827,13.201,32.944
B1/E07-125A/JAS/04,E07-125A,2,3,0.7,0.7,1.015,13.097,21.544,37.079
B1/E07-125A/JAS/05,E07-125A,3,4,1,1,0.646,11.78,24.037,39.35
B1/E07-125A/JAS/06,E07-125A,4,5,1,1,0.395,8.743,27.6,42.064
B1/E07-125A/JAS/07,E07-125A,5,6,1,1,0.347,7.474,29.893,39.809
B1/E07-125A/JAS/08,E07-125A,6,7,1,1,0.326,7.362,30.682,39.018
B1/E07-125A/JAS/09,E07-125A,7,8,1,1,0.276,6.057,31.801,40.018
B1/E07-125A/JAS/10,E07-125A,8,9,1,1,0.265,6.123,32.117,38.993
B1/E07-125A/JAS/11,E07-125A,9,10,1,1,0.263,6.118,31.729,38.467
B1/E07-127A/JAS/01,E07-127A,0,1,1,1,0.439,32.587,0.839,12.382
B1/E07-127A/JAS/02,E07-127A,1,2,1,1,0.694,41.23,0.867,8.646
B1/E07-127A/JAS/03,E07-127A,2,2.4,0.4,1,0.82,39.972,1.216,7.383
B1/E07-127A/JAS/04,E07-127A,2.4,3,0.6,1,1.569,14.496,21.713,33.767
B1/E07-127A/JAS/05,E07-127A,3,3.55,0.55,1,1.792,9.488,25.956,35.635
B1/E07-127A/JAS/06,E07-127A,3.55,4,0.45,1,1.112,33.947,5.582,16.908
B1/E07-127A/JAS/07,E07-127A,4,5,1,1,1.125,31.247,7.332,17.011
B1/E07-127A/JAS/08,E07-127A,5,6,1,1,1.108,16.9,18.481,26.578
B1/E07-127A/JAS/09,E07-127A,6,7,1,1,0.59,12.216,24.705,31.975
B1/E07-127A/JAS/10,E07-127A,7,8,1,1,1.002,11.98,22.198,32.673
B1/E07-127A/JAS/11,E07-127A,8,9,1,1,1.103,14.555,19.893,34.083
B1/E07-127A/JAS/12,E07-127A,9,10,1,1,1.254,15.032,21.946,39.412
B1/E07-127A/JAS/13,E07-127A,10,11,1,1,1.233,16.847,19.845,36.411
B1/E07-127A/JAS/14,E07-127A,11,11.55,0.55,1,1.147,26.646,7.764,29.955
B1/E07-127A/JAS/15,E07-127A,11.55,12,0.45,1,0.79,11.109,24.84,39.519
B1/E07-127A/JAS/16,E07-127A,12,13,1,1,0.582,10.981,27.359,39.919
B1/E07-127A/JAS/17,E07-127A,13,14,1,1,0.448,8.314,28.977,39.766
B1/E07-127A/JAS/18,E07-127A,14,15,1,1,0.34,6.857,30.522,37.566
B1/F07-064i/JAS/01,F07-064i,0,1,1,1,0.984,35.88,3.99,11.145
B1/F07-064i/JAS/02,F07-064i,1,2,1,1,1.319,15.981,19.747,31.237
B1/F07-064i/JAS/03,F07-064i,2,3,1,1,1.347,13.787,20.418,34.754
B1/F07-064i/JAS/04,F07-064i,3,4,1,1,1.464,11.39,21.856,38.562
B1/F07-064i/JAS/05,F07-064i,4,5,1,1,1.248,11.488,23.758,37.371
B1/F07-064i/JAS/06,F07-064i,5,6,1,1,1.15,12.479,23.03,38.377
B1/F07-064i/JAS/07,F07-064i,6,7,1,1,0.936,11.819,23.512,37.705
B1/F07-064i/JAS/08,F07-064i,7,8,1,1,0.448,7.462,28.983,37.651
B1/F07-064i/JAS/09,F07-064i,8,9,1,1,0.377,7.293,29.546,38.38
B1/F07-064i/JAS/10,F07-064i,9,10,1,1,0.313,6.616,31.832,38.192
B1/E07-095i/JAS/01,E07-095i,0,1,1,1,0.675,40.536,0.783,8.423
B1/E07-095i/JAS/02,E07-095i,1,2,1,1,1.082,46.867,1.575,5.594
B1/E07-095i/JAS/03,E07-095i,2,3,1,1,1.105,46.946,1.273,4.867
B1/E07-095i/JAS/04,E07-095i,3,3.65,0.65,1,1.209,44.542,2.788,7.558
B1/E07-095i/JAS/05,E07-095i,3.65,4,0.35,1,0.565,6.197,32.776,35.448
B1/E07-095i/JAS/06,E07-095i,4,5,1,1,1.32,23.191,6.719,23.619
B1/E07-095i/JAS/07,E07-095i,5,6,1,1,1.296,30.59,4.76,19.062
B1/E07-095i/JAS/08,E07-095i,6,7,1,1,1.399,33.386,9.015,15.037
B1/E07-095i/JAS/09,E07-095i,7,8,1,1,1.301,11.98,23.967,37.144
B1/E07-095i/JAS/10,E07-095i,8,9,0.75,0.75,1.124,18.394,18.004,29.652
B1/E07-095i/JAS/11,E07-095i,9,9.5,0.5,1,0.628,6.339,30.833,35.682
B1/E07-095i/JAS/12,E07-095i,9.5,10,0.5,1,0.877,8.812,28.753,35.659
B1/E07-095i/JAS/13,E07-095i,10,10.9,0.9,1,0.515,8.665,29.061,35.683
B1/E07-095i/JAS/14,E07-095i,10.9,11.2,0.3,1,0.335,6.595,33.986,35.183
B1/E07-095i/JAS/15,E07-095i,11.2,12,0.8,1,0.489,8.17,31.354,36.264
B1/E07-095i/JAS/16,E07-095i,12,12.4,0.4,1,0.323,6.878,32.925,35.149
B1/E07-095i/JAS/17,E07-095i,12.4,13,0.6,1,0.444,8.04,31.254,36.065
B1/E07-095i/JAS/18,E07-095i,13,14,1,1,0.604,7.852,28.626,36.961
B1/E07-095i/JAS/19,E07-095i,14,15,1,1,0.879,7.558,26.548,39.06
B1/F07-072i/JAS/01,F07-072i ,0,1,1,1,0.773,29.292,13.307,22.216
B1/F07-072i/JAS/02,F07-072i ,1,2,1,1,1.738,14.149,23.07,36.682
B1/F07-072i/JAS/03,F07-072i ,2,2.7,0.7,1,0.978,9.867,25.905,37.435
B1/F07-072i/JAS/04,F07-072i ,2.7,3,0.3,1,0.307,5.718,34.335,36.138
B1/F07-072i/JAS/05,F07-072i ,3,4.2,1.2,1,0.28,5.946,32.955,36.017
B1/F07-072i/JAS/06,F07-072i ,4.2,5,0.8,1,0.428,8.621,29.768,43.614
B1/F07-072i/JAS/07,F07-072i ,5,6,1,1,0.392,8.546,28.606,42.258
B1/F07-072i/JAS/08,F07-072i ,6,7,1,1,0.368,8.602,26.891,41.232
B1/F07-072i/JAS/09,F07-072i ,7,8,1,1,0.285,6.467,31.665,36.899
B1/F07-072i/JAS/10,F07-072i ,8,9,1,1,0.261,6.06,32.36,35.548
B1/F07-072i/JAS/11,F07-072i ,9,10,1,1,0.274,6.235,31.518,36.96
B1/F07-072i/JAS/12,F07-072i ,10,11,1,1,0.334,7.014,29.668,39.101
B1/F07-072i/JAS/13,F07-072i ,11,12,1,1,0.306,6.847,30.723,39.961
B1/F07-072i/JAS/14,F07-072i ,12,13,1,1,0.292,6.799,30.243,39.151
B1/F07-072i/JAS/15,F07-072i ,13,14,1,1,0.313,6.975,30.808,39.004
B1/F07-072i/JAS/16,F07-072i ,14,15,1,1,0.302,6.894,31.063,40.073
B1/F07-065i/JAS/01,F07-065i,0,1,0.7,0.7,0.54,38.178,1.394,9.962
B1/F07-065i/JAS/02,F07-065i,1,1.4,0.3,0.75,1.049,34.225,8.899,16.873
B1/F07-065i/JAS/03,F07-065i,1.4,2,0.6,1,0.688,8.266,29.892,37.936
B1/F07-065i/JAS/04,F07-065i,2,3,1,1,0.595,6.628,30.993,36.901
B1/F07-065i/JAS/05,F07-065i,3,4,1,1,0.284,6.417,31.565,36.443
B1/F07-065i/JAS/06,F07-065i,4,4.6,0.6,1,0.283,6.379,32.055,36.723
B1/F07-065i/JAS/07,F07-065i,4.6,5.3,0.7,1,0.257,5.852,33.556,35.195
B1/F07-065i/JAS/08,F07-065i,5.3,6,0.7,1,0.335,8.166,27.627,37.905
B1/F07-065i/JAS/09,F07-065i,6,6.5,0.5,1,0.261,6.335,32.685,36.506
B1/F07-065i/JAS/10,F07-065i,6.5,7,0.5,1,0.246,5.819,33.68,34.909
B1/F07-065i/JAS/11,F07-065i,7,8,1,1,0.272,6.541,32.21,36.527
B1/F07-065i/JAS/12,F07-065i,8,9,1,1,0.267,6.911,32.748,36.775
B1/F07-065i/JAS/13,F07-065i,9,10,1,1,0.257,6.502,33.596,37
B1/F07-065i/JAS/14,F07-065i,10,11,1,1,0.269,6.576,31.818,38.674
B1/F07-065i/JAS/15,F07-065i,11,11.65,0.65,1,0.251,5.887,33.278,34.786
B1/F07-065i/JAS/16,F07-065i,11.65,12,0.35,1,0.263,6.27,31.377,36.843
B1/F07-067i/JAS/01,F07-067i,0,1,0.75,0.75,0.398,35.075,1.676,12.246
B1/F07-067i/JAS/02,F07-067i,1,2,0.6,0.6,1.16,21.077,13.335,23.066
B1/F07-067i/JAS/03,F07-067i,2,3,1,1,1.326,9.626,25.447,37.693
B1/F07-067i/JAS/04,F07-067i,3,4,1,1,0.995,8.537,26.006,37.938
B1/F07-067i/JAS/05,F07-067i,4,5,1,1,1.144,12.052,20.305,39.968
B1/F07-067i/JAS/06,F07-067i,5,6,1,1,0.996,10.027,23.072,38.965
B1/F07-067i/JAS/07,F07-067i,6,7,1,1,0.922,9.119,24.856,38.83
B1/F07-067i/JAS/08,F07-067i,7,8,1,1,0.957,10.475,23.573,40.209
B1/F07-067i/JAS/09,F07-067i,8,9,1,1,0.852,11.086,22.441,40.216
B1/F07-067i/JAS/10,F07-067i,9,10,1,1,0.54,9.463,24.809,39.376
B1/F07-067i/JAS/11,F07-067i,10,11,1,1,0.39,8.005,29.718,37.796
B1/F07-067i/JAS/12,F07-067i,11,12,1,1,0.305,6.267,32.229,35.611
B1/F07-074/JAS/01,F07-074,0,1,1,1,1.172,25.492,12.418,24.978
B1/F07-074/JAS/02,F07-074,1,2,1,1,1.165,13.72,23.62,36.55
B1/F07-074/JAS/03,F07-074,2,3,1,1,0.285,6.618,30.488,37.56
B1/F07-074/JAS/04,F07-074,3,4,1,1,0.632,9.421,27.239,40.135
B1/F07-074/JAS/05,F07-074,4,5,1,1,0.387,8.147,27.566,36.958
B1/F07-074/JAS/06,F07-074,5,6,1,1,0.293,6.541,30.475,36.752
B1/F07-074/JAS/07,F07-074,6,7,1,1,0.271,6.288,31.944,37.523
B1/F07-074/JAS/08,F07-074,7,8,1,1,0.29,6.748,29.958,36.984
B1/F07-074/JAS/09,F07-074,8,9,1,1,1.035,12.757,24.038,41.509
B1/F07-074/JAS/10,F07-074,9,10,1,1,0.289,6.663,31.503,41.893
B1/F07-074/JAS/11,F07-074,10,11,1,1,0.253,5.924,30.304,36.477
B1/F07-074/JAS/12,F07-074,11,12,1,1,0.259,5.927,31.351,37.029
B1/F07-071i/JAS/01,F07-071i,0,1,1,1,0.746,43.781,3.193,8.247
B1/F07-071i/JAS/02,F07-071i,1,2,1,1,0.736,39.483,4.846,9.949
B1/F07-071i/JAS/03,F07-071i,2,2.37,0.37,1,0.704,34.045,7.546,12.26
B1/F07-071i/JAS/04,F07-071i,2.37,3,0.63,1,0.722,7.541,28.699,32.309
B1/F07-071i/JAS/05,F07-071i,3,4,1,1,0.995,25.59,12.884,19.114
B1/F07-071i/JAS/06,F07-071i,4,5,1,1,1.033,17.38,18.634,26.394
B1/F07-071i/JAS/07,F07-071i,5,5.4,0.4,1,0.641,6.947,31.284,34.267
B1/F07-071i/JAS/08,F07-071i,5.4,6,0.6,1,1.194,25.561,10.882,28.083
B1/F07-071i/JAS/09,F07-071i,6,7,1,1,1.315,25.274,11.285,29.194
B1/F07-071i/JAS/10,F07-071i,7,8,1,1,1.328,20.068,15.342,34.271
B1/F07-071i/JAS/11,F07-071i,8,9,1,1,1.547,13.236,22.837,37.492
B1/F07-071i/JAS/12,F07-071i,9,10,1,1,1.218,9.99,24.902,38.983
B1/F07-071i/JAS/13,F07-071i,10,11,1,1,0.808,9.461,26.548,38.123
B1/F07-071i/JAS/14,F07-071i,11,12,1,1,0.314,6.854,30.926,38.237
B1/F07-071i/JAS/15,F07-071i,12,13,1,1,0.263,5.836,33.293,37.074
B1/F07-071i/JAS/16,F07-071i,13,14,1,1,0.28,6.305,31.944,38.831
B1/F07-071i/JAS/17,F07-071i,14,15,1,1,0.269,6.246,31.806,37.235
B1/F07-073i/JAS/01,F07-073i,0,1,1,1,0.848,36.684,5.441,14.01
B1/F07-073i/JAS/02,F07-073i,1,2,1,1,1.71,31.762,9.902,15.519
B1/F07-073i/JAS/03,F07-073i,2,3,1,1,1.924,19.624,17.096,30.564
B1/F07-073i/JAS/04,F07-073i,3,4,1,1,1.881,17.564,17.343,32.485
B1/F07-073i/JAS/05,F07-073i,4,5,1,1,0.609,6.609,32.167,34.575
B1/F07-073i/JAS/06,F07-073i,5,5.52,0.52,1,0.364,5.917,33.059,35.134
B1/F07-073i/JAS/07,F07-073i,5.52,6,0.48,1,0.48,7.316,30.024,36.117
B1/F07-073i/JAS/08,F07-073i,6,7,1,1,0.593,9.255,25.748,37.791
B1/F07-073i/JAS/09,F07-073i,7,8,1,1,0.32,6.39,30.722,34.835
B1/F07-073i/JAS/10,F07-073i,8,9,1,1,0.272,6.106,33.02,35.27
B1/F07-073i/JAS/11,F07-073i,9,10,1,1,0.335,8.497,26.837,38.742
B1/F07-073i/JAS/12,F07-073i,10,11,1,1,0.445,10.118,26.206,36.545
B1/F07-073i/JAS/13,F07-073i,11,12,1,1,0.384,8.206,27.218,39.341
B1/F07-073i/JAS/14,F07-073i,12,13,1,1,0.333,7.61,28.455,39.635
B1/F07-073i/JAS/15,F07-073i,13,14,1,1,0.307,7.007,29.661,38.343
B1/F07-073i/JAS/16,F07-073i,14,15,1,1,0.293,6.67,30.182,38.772
B1/F07-040i/JAS/01,F07-040i,0,1,1,1,0.607,39.5,1.016,8.796
B1/F07-040i/JAS/02,F07-040i,1,2,0.69,0.69,0.905,46.264,1.247,5.549
B1/F07-040i/JAS/03,F07-040i,2,3,1,1,1.041,41.156,2.512,7.966
B1/F07-040i/JAS/04,F07-040i,3,4,1,1,1.486,17.124,16.617,27.374
B1/F07-040i/JAS/05,F07-040i,4,5,1,1,1.42,32.048,8.462,23.387
B1/F07-040i/JAS/06,F07-040i,5,6,1,1,1.767,12.559,23.62,37.291
B1/F07-040i/JAS/07,F07-040i,6,7,1,1,1.963,9.619,23.069,35.88
B1/F07-040i/JAS/08,F07-040i,7,8,1,1,1.971,9.661,24,35.944
B1/F07-040i/JAS/09,F07-040i,8,9,1,1,1.313,9.127,26.018,35.227
B1/F07-040i/JAS/10,F07-040i,9,10,1,1,0.277,6.125,30.96,34.225
B1/F07-040i/JAS/11,F07-040i,10,11,1,1,0.453,10.343,25.381,36.899
B1/F07-040i/JAS/12,F07-040i,11,12,1,1,0.466,8.558,26.395,38.132
B1/F07-040i/JAS/13,F07-040i,12,13,1,1,0.46,8.538,26.568,38.627
B1/F07-040i/JAS/14,F07-040i,13,14,1,1,0.633,8.527,25.307,38.361
B1/F07-040i/JAS/15,F07-040i,14,15,1,1,0.513,7.586,27.803,37.964
B1/F07-042/JAS/01,F07-042,0,1,0.7,0.7,0.706,43.151,1.585,7.134
B1/F07-042/JAS/02,F07-042,1,2,1,1,1.469,28.439,8.511,20.077
B1/F07-042/JAS/03,F07-042,2,3,1,1,1.376,28.805,8.377,27.085
B1/F07-042/JAS/04,F07-042,3,4,1,1,1.316,27.459,9.935,28.421
B1/F07-042/JAS/05,F07-042,4,5,1,1,1.502,23.093,7.716,35.301
B1/F07-042/JAS/06,F07-042,5,6,1,1,1.551,23.236,7.044,36.65
B1/F07-042/JAS/07,F07-042,6,7,1,1,1.049,29.434,3.558,23.069
B1/F07-042/JAS/08,F07-042,7,8,1,1,1.386,14.658,18.771,38.603
B1/F07-042/JAS/09,F07-042,8,9,1,1,1.031,12.279,17.417,39.096
B1/F07-042/JAS/10,F07-042,9,10,1,1,0.72,12.392,18.031,39.057
B1/F07-042/JAS/11,F07-042,10,11,1,1,0.498,11.216,18.612,37.541
B1/F07-042/JAS/12,F07-042,11,12,1,1,0.529,11.458,23.429,40.765
B1/F07-042/JAS/13,F07-042,12,13,1,1,0.455,9.916,23.953,40.343
B1/F07-042/JAS/14,F07-042,13,14,1,1,0.471,11.99,20.023,37.75
B1/F07-042/JAS/15,F07-042,14,15,1,1,0.445,9.776,25.993,42.484
B1/F07-042/JAS/16,F07-042,15,16,1,1,0.465,9.661,26.298,42.693
B1/F07-042/JAS/17,F07-042,16,17,1,1,0.437,9.691,26.139,41.531
B1/F07-042/JAS/18,F07-042,17,18,1,1,0.484,10.506,26.354,43.686
B1/F07-040A/JAS/01,F07-040A,0,1,1,1,0.868,32.444,6.737,13.469
B1/F07-040A/JAS/02,F07-040A,1,1.2,0.2,1,0.3,5.984,33.645,34.025
B1/F07-040A/JAS/03,F07-040A,1.2,2,0.7,0.875,1.706,35.911,6.832,15.449
B1/F07-040A/JAS/04,F07-040A,2,3,1,1,1.13,19.856,20.92,33.346
B1/F07-040A/JAS/05,F07-040A,3,4,1,1,1.768,13.462,23.281,33.465
B1/F07-040A/JAS/06,F07-040A,4,4.36,0.36,1,0.551,6.018,32.302,35.74
B1/F07-040A/JAS/07,F07-040A,4.36,5,0.64,1,1.166,8.709,27.145,36.114
B1/F07-040A/JAS/08,F07-040A,5,6,1,1,1.081,13.753,20.523,37.552
B1/F07-040A/JAS/09,F07-040A,6,7,1,1,0.742,14.553,19.901,40.179
B1/F07-040A/JAS/10,F07-040A,7,8,1,1,0.649,13.409,20.056,39.432
B1/F07-040A/JAS/11,F07-040A,8,9,1,1,0.682,9.979,25.3,41.472
B1/F07-040A/JAS/12,F07-040A,9,10,1,1,0.841,13.011,20.249,40.875
B1/F07-040A/JAS/13,F07-040A,10,11,1,1,0.685,12.28,24.629,39.059
B1/F07-040A/JAS/14,F07-040A,11,11.8,0.8,1,0.342,7.426,31.71,40.246
B1/F07-040A/JAS/15,F07-040A,11.8,12.8,1,1,0.266,5.715,32.548,35.362
B1/F07-040A/JAS/16,F07-040A,12.8,13,0.2,1,0.259,5.807,32.715,38.514
B1/F07-040A/JAS/17,F07-040A,13,14,1,1,0.265,5.829,33.163,39.234
B1/F07-040A/JAS/18,F07-040A,14,15,1,1,0.264,5.932,32.082,36.64
B1/F07-008i/JAS/01,F07-008i,0.00,1.00,1.00,1.00,0.674,38.929,1.772,9.397
B1/F07-008i/JAS/02,F07-008i,1.00,2.00,1.00,1.00,0.964,44.518,1.757,5.168
B1/F07-008i/JAS/03,F07-008i,2.00,3.00,1.00,1.00,1.533,28.081,11.86,19.211
B1/F07-008i/JAS/04,F07-008i,3.00,4.00,1.00,1.00,2.077,8.129,28.09,36.145
B1/F07-008i/JAS/05,F07-008i,4.00,5.00,1.00,1.00,1.639,10.873,23.463,33.997
B1/F07-008i/JAS/06,F07-008i,5.00,6.00,1.00,1.00,0.341,5.746,33.998,35.481
B1/F07-008i/JAS/07,F07-008i,6.00,7.00,1.00,1.00,0.279,6.277,32.063,36.857
B1/F07-008i/JAS/08,F07-008i,7.00,8.00,1.00,1.00,0.644,10.466,21.455,37.386
B1/F07-008i/JAS/09,F07-008i,8.00,9.00,1.00,1.00,0.556,10.199,23.644,37.015
B1/F07-008i/JAS/10,F07-008i,9.00,10.00,1.00,1.00,0.632,14.115,19.321,33.516
B1/F07-008i/JAS/11,F07-008i,10.00,11.00,1.00,1.00,0.45,10.386,27.376,37.465
B1/F07-008i/JAS/12,F07-008i,11.00,11.32,1.00,0.60,0.404,9.62,28.888,37.043
B1/F07-008i/JAS/13,F07-008i,11.32,12.00,1.00,0.50,0.369,8.233,31.224,38.535
B1/F07-008i/JAS/14,F07-008i,12.00,12.30,1.00,0.50,0.292,6.231,32.485,41.139
B1/F07-008i/JAS/15,F07-008i,12.30,13.00,1.00,0.50,0.557,10.279,23.386,36.464
B1/F07-130A/JAS/01,F07-130A,0,0.57,0.57,1,0.806,40.008,3.066,10.115
B1/F07-130A/JAS/02,F07-130A,0.57,1,0.43,1,1.414,8.783,26.32,33.864
B1/F07-130A/JAS/03,F07-130A,1,1.73,0.73,1,0.399,6.112,32.959,35.418
B1/F07-130A/JAS/04,F07-130A,1.73,2.23,0.5,1,0.745,12.096,20.715,39.439
B1/F07-130A/JAS/05,F07-130A,2.23,2.62,0.39,1,0.402,6.392,31.324,35.481
B1/F07-130A/JAS/06,F07-130A,2.62,3,0.38,1,0.862,14.572,16.243,39.662
B1/F07-130A/JAS/07,F07-130A,3,4,1,1,0.762,11.261,21.202,39.504
B1/F07-130A/JAS/08,F07-130A,4,5,1,1,1.12,10.491,22.735,37.59
B1/F07-130A/JAS/09,F07-130A,5,6,1,1,0.631,9.489,23.642,37.415
B1/F07-130A/JAS/10,F07-130A,6,6.33,0.33,1,0.284,6.796,33.922,33.994
B1/F07-130A/JAS/11,F07-130A,6.33,6.88,0.55,1,0.428,8.783,26.835,38.783
B1/F07-130A/JAS/12,F07-130A,6.88,7.7,0.82,1,0.354,6.26,30.852,36.111
B1/F07-130A/JAS/13,F07-130A,7.7,8,0.3,1,0.52,8.793,25.655,37.494
B1/F07-130A/JAS/14,F07-130A,8,9,1,1,0.487,8.407,26.98,37.327
B1/F07-130A/JAS/15,F07-130A,9,9.26,0.26,1,0.543,12.582,19.841,38.446
B1/F07-130A/JAS/16,F07-130A,9.26,10,0.74,1,0.314,6.407,31.169,36.081
B1/F07-010/JAS/01,F07-010,0,1,1,1,0.46,32.445,1.11,13.228
B1/F07-010/JAS/02,F07-010,1,2,1,1,0.745,44.046,1.089,6.297
B1/F07-010/JAS/03,F07-010,2,3,1,1,0.964,47.078,1.499,5.218
B1/F07-010/JAS/04,F07-010,3,4,1,1,1.054,47.717,2.154,6.233
B1/F07-010/JAS/05,F07-010,4,5,1,1,1.166,37.026,3.874,12.136
B1/F07-010/JAS/06,F07-010,5,6,1,1,1.931,22.067,12.289,28.968
B1/F07-010/JAS/07,F07-010,6,7,1,1,1.712,36.025,5.375,14.501
B1/F07-010/JAS/08,F07-010,7,8,1,1,2.257,15.019,19.896,33.612
B1/F07-010/JAS/09,F07-010,8,9,1,1,2.347,10.233,24.85,34.115
B1/F07-010/JAS/10,F07-010,9,10,1,1,2.141,15.812,18.408,34.451
B1/F07-010/JAS/11,F07-010,10,11,1,1,1.778,14.363,20.17,34.901
B1/F07-010/JAS/12,F07-010,11,12,1,1,1.171,12.091,20.757,38.773
B1/F07-010/JAS/13,F07-010,12,13,1,1,0.507,13.937,16.452,38.599
B1/F07-010/JAS/14,F07-010,13,14,1,1,0.477,9.355,24.153,37.915
B1/F07-010/JAS/15,F07-010,14,15,1,1,0.368,7.552,28.77,40.17
B1/F07-010/JAS/16,F07-010,15,16,1,1,0.343,7.748,28.818,39.924
B1/F07-010/JAS/17,F07-010,16,17,1,1,0.413,10.557,24.228,35.275
B1/F07-010/JAS/18,F07-010,17,18,1,1,0.441,10.449,20.034,37.145
B1/F07-010/JAS/19,F07-010,18,19,1,1,0.376,8.164,26.279,39.424
B1/F07-010/JAS/20,F07-010,19,20,1,1,0.362,8.051,27.331,40.444
B1/F07-130i/JAS/01,F07-130i,0,1,1,1,1.033,23.952,10.475,20.352
B1/F07-130i/JAS/02,F07-130i,1,2,0.74,0.74,0.884,8.047,27.425,36.945
B1/F07-130i/JAS/03,F07-130i,2,3,1,1,0.692,10.563,22.519,38.595
B1/F07-130i/JAS/04,F07-130i,3,3.23,0.23,1,0.492,8.845,26.82,38.843
B1/F07-130i/JAS/05,F07-130i,3.23,3.7,0.47,1,0.303,6.072,31.272,34.986
B1/F07-130i/JAS/06,F07-130i,3.7,4,0.3,1,0.473,11.454,23.703,40.603
B1/F07-130i/JAS/07,F07-130i,4,4.56,0.56,1,0.258,5.735,34.334,34.609
B1/F07-130i/JAS/08,F07-130i,4.56,5,0.44,1,0.486,8.69,25.569,39.155
B1/F07-130i/JAS/09,F07-130i,5,6,1,1,0.5,10.444,23.152,40.987
B1/F07-130i/JAS/10,F07-130i,6,7,1,1,0.448,9.603,23.84,40.531
B1/F07-130i/JAS/11,F07-130i,7,8,1,1,0.317,7.101,29.47,39.07
B1/F07-130i/JAS/12,F07-130i,8,9,1,1,0.33,7.254,30.229,39.41
B1/F07-130i/JAS/13,F07-130i,9,10,1,1,0.313,6.898,30.276,38.371
B1/F07-161i/JAS/01,F07-161i,0,1,1,1,1.099,12.552,24.102,38.832
B1/F07-161i/JAS/02,F07-161i,1,2,1,1,0.905,8.137,29.822,42.237
B1/F07-161i/JAS/03,F07-161i,2,3,1,1,0.453,8.189,31.695,39.016
B1/F07-161i/JAS/04,F07-161i,3,4,1,1,0.365,7.254,29.868,39.024
B1/F07-161i/JAS/05,F07-161i,4,5,1,1,0.315,6.983,32.216,38.815
B1/F07-161i/JAS/06,F07-161i,5,5.75,0.75,1,0.345,7.432,31.698,38.036
B1/F07-161i/JAS/07,F07-161i,5.75,6,0.25,1,0.247,6.068,34.714,35.529
B1/F07-161i/JAS/08,F07-161i,6,7,1,1,0.259,6.524,36.182,35.693
B1/F07-161i/JAS/09,F07-161i,7,8,1,1,0.307,6.751,31.831,38.083
B1/F07-161i/JAS/10,F07-161i,8,9,1,1,0.304,6.792,31.799,38.005
B1/F07-009i/JAS/01,F07-009i,0,1,1,1,0.536,38.428,1.106,9.367
B1/F07-009i/JAS/02,F07-009i,1,2,0.8,0.8,0.89,45.395,1.729,4.907
B1/F07-009i/JAS/03,F07-009i,2,3,1,1,0.811,48.645,1.48,4.443
