sample_id,hole_id,depth_from,depth_to,core_length,cr_%,lith
B1/F07-011/JAS/01,F07-011,0,1,0.9,0.9,LIM
B1/F07-011/JAS/02,F07-011,1,2,0.8,0.8,SAP
B1/F07-011/JAS/03,F07-011,2,3,1,1,LIM
B1/F07-011/JAS/04,F07-011,3,4,1,1,SAP
B1/F07-011/JAS/05,F07-011,4,5,1,1,SAP
B1/F07-011/JAS/06,F07-011,5,6,1,1,SAP
B1/F07-011/JAS/07,F07-011,6,7,1,1,SAP
B1/F07-011/JAS/08,F07-011,7,8,1,1,SAP
B1/F07-011/JAS/09,F07-011,8,9,1,1,BRK
B1/F07-011/JAS/10,F07-011,9,10,1,1,BRK
B1/F07-011/JAS/11,F07-011,10,11,1,1,BRK
B1/F07-011/JAS/12,F07-011,11,12,1,1,BRK
B1/F07-011/JAS/13,F07-011,12,13,1,1,BRK
B1/F07-011/JAS/14,F07-011,13,14,1,1,BRK
B1/F07-011/JAS/15,F07-011,14,15,1,1,BRK
B1/F07-011/JAS/16,F07-011,15,16,1,1,BRK
B1/F07-011/JAS/17,F07-011,16,17,1,1,BRK
B1/F07-011/JAS/18,F07-011,17,18,1,1,BRK
B1/F07-011/JAS/19,F07-011,18,19,1,1,BRK
B1/F07-160i/JAS/01,F07-160i,0,1,1,1,SAP
B1/F07-160i/JAS/02,F07-160i,1,2,1,1,SAP
B1/F07-160i/JAS/03,F07-160i,2,3,1,1,SAP
B1/F07-160i/JAS/04,F07-160i,3,4,1,1,SAP
B1/F07-160i/JAS/05,F07-160i,4,5,1,1,SAP
B1/F07-160i/JAS/06,F07-160i,5,6,1,1,SAP
B1/F07-160i/JAS/07,F07-160i,6,7,1,1,BRK
B1/F07-160i/JAS/08,F07-160i,7,8,1,1,BRK
B1/F07-160i/JAS/09,F07-160i,8,9,1,1,BRK
B1/F07-011i/JAS/01,F07-011i,0,1,1,1,SAP
B1/F07-011i/JAS/02,F07-011i,1,2,1,1,SAP
B1/F07-011i/JAS/03,F07-011i,2,3,0.7,0.7,SAP
B1/F07-011i/JAS/04,F07-011i,3,4,1,1,SAP
B1/F07-011i/JAS/05,F07-011i,4,5,1,1,SAP
B1/F07-011i/JAS/06,F07-011i,5,6,1,1,BRK
B1/F07-011i/JAS/07,F07-011i,6,7,1,1,BRK
B1/F07-011i/JAS/08,F07-011i,7,8,1,1,BRK
B1/E07-223i/JAS/01,E07-223i,0,1,1,1,SAP
B1/E07-223i/JAS/02,E07-223i,1,2,1,1,SAP
B1/E07-223i/JAS/03,E07-223i,2,3,1,1,SAP
B1/E07-223i/JAS/04,E07-223i,3,3.9,0.9,1,SAP
B1/E07-223i/JAS/05,E07-223i,3.9,4.36,0.46,1,BRK
B1/E07-223i/JAS/06,E07-223i,4.36,5,0.64,1,SAP
B1/E07-223i/JAS/07,E07-223i,5,6,1,1,SAP
B1/E07-223i/JAS/08,E07-223i,6,7,1,1,SAP
B1/E07-223i/JAS/09,E07-223i,7,7.6,0.6,1,SAP
B1/E07-223i/JAS/10,E07-223i,7.6,8,0.4,1,BRK
B1/E07-223i/JAS/11,E07-223i,8,9,1,1,SAP
B1/E07-223i/JAS/12,E07-223i,9,10,1,1,SAP
B1/E07-223i/JAS/13,E07-223i,10,10.68,0.68,1,SAP
B1/E07-223i/JAS/14,E07-223i,10.68,11,0.32,1,BRK
B1/E07-223i/JAS/15,E07-223i,11,12,1,1,SAP
B1/E07-223i/JAS/16,E07-223i,12,13,1,1,SAP
B1/E07-223i/JAS/17,E07-223i,13,14,1,1,BRK
B1/E07-223i/JAS/18,E07-223i,14,15,1,1,BRK
B1/F07-012/JAS/01,F07-012,0,1,0.7,0.7,SAP
B1/F07-012/JAS/02,F07-012,1,2,0.9,0.9,SAP
B1/F07-012/JAS/03,F07-012,2,3,1,1,SAP
B1/F07-012/JAS/04,F07-012,3,4,1,1,BRK
B1/F07-012/JAS/05,F07-012,4,5,1,1,BRK
B1/F07-012/JAS/06,F07-012,5,6,1,1,BRK
B1/F07-012/JAS/07,F07-012,6,7,1,1,BRK
B1/F07-012/JAS/08,F07-012,7,8,1,1,BRK
B1/F07-012/JAS/09,F07-012,8,9,1,1,BRK
B1/F07-012/JAS/10,F07-012,9,10,1,1,BRK
B1/F07-012/JAS/11,F07-012,10,11,1,1,BRK
B1/F07-012/JAS/12,F07-012,11,12,1,1,BRK
B1/F07-012/JAS/13,F07-012,12,12.5,0.5,1,BRK
B1/F07-012/JAS/14,F07-012,12.5,13,0.5,1,BRK
B1/F07-012/JAS/15,F07-012,13,14,0.75,0.75,BRK
B1/F07-012/JAS/16,F07-012,14,15,1,1,BRK
B1/F07-193A/JAS/01,F07-193A,0,1,1,1,SAP
B1/F07-193A/JAS/02,F07-193A,1,2,1,1,LIM
B1/F07-193A/JAS/03,F07-193A,2,3,1,1,LIM
B1/F07-193A/JAS/04,F07-193A,3,4,1,1,LIM
B1/F07-193A/JAS/05,F07-193A,4,5,1,1,LIM
B1/F07-193A/JAS/06,F07-193A,5,6,1,1,LIM
B1/F07-193A/JAS/07,F07-193A,6,7,1,1,LIM
B1/F07-193A/JAS/08,F07-193A,7,8,1,1,SAP
B1/F07-193A/JAS/09,F07-193A,8,9,1,1,SAP
B1/F07-193A/JAS/10,F07-193A,9,10,1,1,SAP
B1/F07-193A/JAS/11,F07-193A,10,11,1,1,SAP
B1/F07-193A/JAS/12,F07-193A,11,12,1,1,SAP
B1/F07-193A/JAS/13,F07-193A,12,13,1,1,SAP
B1/F07-193A/JAS/14,F07-193A,13,14,1,1,SAP
B1/F07-193A/JAS/15,F07-193A,14,15,1,1,SAP
B1/F07-193A/JAS/16,F07-193A,15,16,1,1,SAP
B1/F07-193A/JAS/17,F07-193A,16,17,1,1,SAP
B1/F07-193A/JAS/18,F07-193A,17,18,1,1,BRK
B1/F07-193A/JAS/19,F07-193A,18,19,0.8,0.8,BRK
B1/F07-193A/JAS/20,F07-193A,19,20,0.85,0.85,BRK
B1/F07-192i/JAS/01,F07-192i,0,1,1,1,SAP
B1/F07-192i/JAS/02,F07-192i,1,2,0.8,0.8,SAP
B1/F07-192i/JAS/03,F07-192i,2,3,0.9,0.9,LIM
B1/F07-192i/JAS/04,F07-192i,3,4,1,1,SAP
B1/F07-192i/JAS/05,F07-192i,4,5,1,1,SAP
B1/F07-192i/JAS/06,F07-192i,5,6,1,1,LIM
B1/F07-192i/JAS/07,F07-192i,6,7,1,1,LIM
B1/F07-192i/JAS/08,F07-192i,7,8,1,1,SAP
B1/F07-192i/JAS/09,F07-192i,8,9,1,1,SAP
B1/F07-192i/JAS/10,F07-192i,9,10,1,1,SAP
B1/F07-192i/JAS/11,F07-192i,10,11,1,1,SAP
B1/F07-192i/JAS/12,F07-192i,11,12,1,1,BRK
B1/F07-192i/JAS/13,F07-192i,12,13,1,1,BRK
B1/F07-192i/JAS/14,F07-192i,13,13.62,0.62,1,BRK
B1/F07-192i/JAS/15,F07-192i,13.62,14,0.38,1,BRK
B1/F07-192i/JAS/16,F07-192i,14,15,1,1,BRK
B1/F07-225i/JAS/01,F07-225i,0,1,1,1,SAP
B1/F07-225i/JAS/02,F07-225i,1,2,1,1,SAP
B1/F07-225i/JAS/03,F07-225i,2,3,1,1,LIM
B1/F07-225i/JAS/04,F07-225i,3,4,1,1,SAP
B1/F07-225i/JAS/05,F07-225i,4,5,1,1,SAP
B1/F07-225i/JAS/06,F07-225i,5,6,1,1,SAP
B1/F07-225i/JAS/07,F07-225i,6,7,1,1,SAP
B1/F07-225i/JAS/08,F07-225i,7,7.7,0.7,1,SAP
B1/F07-225i/JAS/09,F07-225i,7.7,8,0.3,1,SAP
B1/F07-225i/JAS/10,F07-225i,8,9,1,1,BRK
B1/F07-225i/JAS/11,F07-225i,9,10,1,1,BRK
B1/F07-010i/JAS/01,F07-010i,0,1,0.75,0.75,LIM
B1/F07-010i/JAS/02,F07-010i,1,2,1,1,LIM
B1/F07-010i/JAS/03,F07-010i,2,2.55,0.55,1,LIM
B1/F07-010i/JAS/04,F07-010i,2.55,3,0.45,1,SAP
B1/F07-010i/JAS/05,F07-010i,3,4,1,1,SAP
B1/F07-010i/JAS/06,F07-010i,4,5,1,1,SAP
B1/F07-010i/JAS/07,F07-010i,5,6,0.75,0.75,SAP
B1/F07-010i/JAS/08,F07-010i,6,7,1,1,SAP
B1/F07-010i/JAS/09,F07-010i,7,8,1,1,SAP
B1/F07-010i/JAS/10,F07-010i,8,9,1,1,SAP
B1/F07-010i/JAS/11,F07-010i,9,10,1,1,SAP
B1/F07-010i/JAS/12,F07-010i,10,10.3,0.3,1,BRK
B1/F07-010i/JAS/13,F07-010i,10.3,11,0.7,1,BRK
B1/F07-010i/JAS/14,F07-010i,11,12,1,1,BRK
B1/F07-010i/JAS/15,F07-010i,12,13,1,1,SAP
B1/F07-010i/JAS/16,F07-010i,13,14,1,1,BRK
B1/F07-010i/JAS/17,F07-010i,14,15,1,1,SAP
B1/F07-010i/JAS/18,F07-010i,15,16,1,1,SAP
B1/F07-010i/JAS/19,F07-010i,16,17,1,1,BRK
B1/F07-010i/JAS/20,F07-010i,17,18,1,1,BRK
B1/F07-010i/JAS/21,F07-010i,18,19,1,1,BRK
B1/F07-010i/JAS/22,F07-010i,19,20,1,1,BRK
B1/F07-226i/JAS/01,F07-226i,0,1,1,1,SAP
B1/F07-226i/JAS/02,F07-226i,1,2,1,1,SAP
B1/F07-226i/JAS/03,F07-226i,2,3,1,1,SAP
B1/F07-226i/JAS/04,F07-226i,3,4,1,1,SAP
B1/F07-226i/JAS/05,F07-226i,4,5,1,1,SAP
B1/F07-226i/JAS/06,F07-226i,5,6,1,1,SAP
B1/F07-226i/JAS/07,F07-226i,6,7,1,1,BRK
B1/F07-226i/JAS/08,F07-226i,7,8,1,1,BRK
B1/F07-226i/JAS/09,F07-226i,8,9,1,1,BRK
B1/F07-226i/JAS/10,F07-226i,9,10,0.63,0.63,BRK
B1/F07-226i/JAS/11,F07-226i,10,11,1,1,BRK
B1/F07-226i/JAS/12,F07-226i,11,12,1,1,BRK
B1/F07-226i/JAS/13,F07-226i,12,13,1,1,BRK
B1/F07-226i/JAS/14,F07-226i,13,13.5,0.5,1,BRK
B1/F07-041i/JAS/01,F07-041i,0,1,1,1,LIM
B1/F07-041i/JAS/02,F07-041i,1,2,1,1,LIM
B1/F07-041i/JAS/03,F07-041i,2,3,1,1,LIM
B1/F07-041i/JAS/04,F07-041i,3,4,1,1,SAP
B1/F07-041i/JAS/05,F07-041i,4,5,1,1,SAP
B1/F07-041i/JAS/06,F07-041i,5,6,1,1,SAP
B1/F07-041i/JAS/07,F07-041i,6,6.5,0.5,1,BRK
B1/F07-041i/JAS/08,F07-041i,6.5,7,0.5,1,SAP
B1/F07-041i/JAS/09,F07-041i,7,8,1,1,SAP
B1/F07-041i/JAS/10,F07-041i,8,8.8,0.8,1,SAP
B1/F07-041i/JAS/11,F07-041i,8.8,9,0.2,1,SAP
B1/F07-041i/JAS/12,F07-041i,9,9.5,0.5,1,BRK
B1/F07-041i/JAS/13,F07-041i,9.5,10,0.5,1,SAP
B1/F07-041i/JAS/14,F07-041i,10,10.75,0.75,1,BRK
B1/F07-041i/JAS/15,F07-041i,10.75,11.6,0.85,1,SAP
B1/F07-041i/JAS/16,F07-041i,11.6,12,0.4,1,SAP
B1/F07-041i/JAS/17,F07-041i,12,13,1,1,SAP
B1/F07-041i/JAS/18,F07-041i,13,14,1,1,SAP
B1/F07-041i/JAS/19,F07-041i,14,15,1,1,SAP
B1/F07-041i/JAS/20,F07-041i,15,16,1,1,SAP
B1/F07-041i/JAS/21,F07-041i,16,17,1,1,SAP
B1/F07-041i/JAS/22,F07-041i,17,18,1,1,SAP
B1/F07-041i/JAS/23,F07-041i,18,19,1,1,SAP
B1/F07-041i/JAS/24,F07-041i,19,20,1,1,SAP
B1/F08-003/JAS/01,F08-003,0,1,1,1,SAP
B1/F08-003/JAS/02,F08-003,1,2,1,1,SAP
B1/F08-003/JAS/03,F08-003,2,3,1,1,SAP
B1/F08-003/JAS/04,F08-003,3,4,1,1,SAP
B1/F08-003/JAS/05,F08-003,4,4.34,0.34,1,SAP
B1/F08-003/JAS/06,F08-003,4.34,5,0.66,1,SAP
B1/F08-003/JAS/07,F08-003,5,6,1,1,SAP
B1/F08-003/JAS/08,F08-003,6,7,1,1,SAP
B1/F08-003/JAS/09,F08-003,7,8,1,1,SAP
B1/F08-003/JAS/10,F08-003,8,9,1,1,BRK
B1/F08-003/JAS/11,F08-003,9,10,1,1,SAP
B1/F08-003/JAS/12,F08-003,10,11,1,1,BRK
B1/F08-003/JAS/13,F08-003,11,12,1,1,BRK
B1/F08-003/JAS/14,F08-003,12,12.4,0.4,1,BRK
B1/F08-003/JAS/15,F08-003,12.4,13,0.6,1,BRK
B1/F07-043/JAS/01,F07-043,0,1,1,1,LIM
B1/F07-043/JAS/02,F07-043,1,2,1,1,SAP
B1/F07-043/JAS/03,F07-043,2,3,1,1,SAP
B1/F07-043/JAS/04,F07-043,3,4,1,1,SAP
B1/F07-043/JAS/05,F07-043,4,5,1,1,SAP
B1/F07-043/JAS/06,F07-043,5,6,1,1,SAP
B1/F07-043/JAS/07,F07-043,6,7,1,1,SAP
B1/F07-043/JAS/08,F07-043,7,8,1,1,SAP
B1/F07-043/JAS/09,F07-043,8,9,1,1,SAP
B1/F07-043/JAS/10,F07-043,9,10,1,1,SAP
B1/F07-043/JAS/11,F07-043,10,11,1,1,SAP
B1/F07-043/JAS/12,F07-043,11,12,1,1,SAP
B1/F07-043/JAS/13,F07-043,12,13,1,1,SAP
B1/F07-043/JAS/14,F07-043,13,14,1,1,BRK
B1/F07-043/JAS/15,F07-043,14,15,1,1,BRK
B1/F08-003i/JAS/01,F08-003i,0,1,1,1,SAP
B1/F08-003i/JAS/02,F08-003i,1,2,1,1,SAP
B1/F08-003i/JAS/03,F08-003i,2,3,1,1,SAP
B1/F08-003i/JAS/04,F08-003i,3,4,1,1,SAP
B1/F08-003i/JAS/05,F08-003i,4,5,1,1,SAP
B1/F08-003i/JAS/06,F08-003i,5,6,1,1,BRK
B1/F08-003i/JAS/07,F08-003i,6,7,1,1,BRK
B1/F08-003i/JAS/08,F08-003i,7,8,0.74,0.74,BRK
B1/F08-003i/JAS/09,F08-003i,8,9,1,1,BRK
B1/F08-003i/JAS/10,F08-003i,9,9.74,0.74,1,BRK
B1/F08-003i/JAS/11,F08-003i,9.74,10,0.26,1,BRK
B1/F08-003i/JAS/12,F08-003i,10,11,1,1,BRK
B1/F08-003i/JAS/13,F08-003i,11,12,1,1,BRK
B1/F07-043i/JAS/01,F07-043i,0,0.55,0.55,1,LIM
B1/F07-043i/JAS/02,F07-043i,0.55,1,0.45,1,SAP
B1/F07-043i/JAS/03,F07-043i,1,2,1,1,SAP
B1/F07-043i/JAS/04,F07-043i,2,2.75,0.75,1,SAP
B1/F07-043i/JAS/05,F07-043i,2.75,3,0.25,1,SAP
B1/F07-043i/JAS/06,F07-043i,3,4,1,1,BRK
B1/F07-043i/JAS/07,F07-043i,4,5,1,1,SAP
B1/F07-043i/JAS/08,F07-043i,5,6,1,1,BRK
B1/F07-043i/JAS/09,F07-043i,6,7,1,1,BRK
B1/F07-043i/JAS/10,F07-043i,7,8,1,1,BRK
B1/F07-043i/JAS/11,F07-043i,8,9,1,1,BRK
B1/F07-043i/JAS/12,F07-043i,9,10,1,1,BRK
B1/F07-044/JAS/01,F07-044,0,0.55,0.55,1,LIM
B1/F07-044/JAS/02,F07-044,0.55,0.8,0.25,1,BRK
B1/F07-044/JAS/03,F07-044,0.8,1,0.2,1,SAP
B1/F07-044/JAS/04,F07-044,1,2,0.7,0.7,SAP
B1/F07-044/JAS/05,F07-044,2,3,1,1,SAP
B1/F07-044/JAS/06,F07-044,3,4,1,1,SAP
B1/F07-044/JAS/07,F07-044,4,5,1,1,BRK
B1/F07-044/JAS/08,F07-044,5,6,1,1,BRK
B1/F07-044/JAS/09,F07-044,6,7,1,1,BRK
B1/F07-044/JAS/10,F07-044,7,8,1,1,BRK
B1/F07-044/JAS/11,F07-044,8,9,1,1,BRK
B1/F07-044/JAS/12,F07-044,9,10,1,1,BRK
B1/F07-042i/JAS/01,F07-042i,0,0.6,0.6,1,LIM
B1/F07-042i/JAS/02,F07-042i,0.6,1,0.4,1,SAP
B1/F07-042i/JAS/03,F07-042i,1,2,1,1,SAP
B1/F07-042i/JAS/04,F07-042i,2,3,1,1,SAP
B1/F07-042i/JAS/05,F07-042i,3,4,1,1,SAP
B1/F07-042i/JAS/06,F07-042i,4,5,1,1,SAP
B1/F07-042i/JAS/07,F07-042i,5,6,1,1,SAP
B1/F07-042i/JAS/08,F07-042i,6,7,1,1,SAP
B1/F07-042i/JAS/09,F07-042i,7,8,1,1,BRK
B1/F07-042i/JAS/10,F07-042i,8,9,1,1,BRK
B1/F07-042i/JAS/11,F07-042i,9,10,1,1,SAP
B1/F07-042i/JAS/12,F07-042i,10,11,1,1,BRK
B1/F07-042i/JAS/13,F07-042i,11,12,1,1,BRK
B1/F07-042i/JAS/14,F07-042i,12,13,1,1,SAP
B1/F07-228/JAS/01,F07-228,0,1,1,1,LIM
B1/F07-228/JAS/02,F07-228,1,2,1,1,LIM
B1/F07-228/JAS/03,F07-228,2,3,1,1,SAP
B1/F07-228/JAS/04,F07-228,3,4,1,1,SAP
B1/F07-228/JAS/05,F07-228,4,5,1,1,SAP
B1/F07-228/JAS/06,F07-228,5,6,1,1,SAP
B1/F07-228/JAS/07,F07-228,6,7,1,1,SAP
B1/F07-228/JAS/08,F07-228,7,8,1,1,SAP
B1/F07-228/JAS/09,F07-228,8,9,0.6,0.6,BRK
B1/F07-228/JAS/10,F07-228,9,10,1,1,BRK
B1/F07-228/JAS/11,F07-228,10,11,1,1,BRK
B1/F07-228/JAS/12,F07-228,11,12,1,1,BRK
B1/F07-228/JAS/13,F07-228,12,13,1,1,BRK
B1/F07-228/JAS/14,F07-228,13,14,1,1,BRK
B1/F07-228/JAS/15,F07-228,14,15,1,1,BRK
B1/F07-228/JAS/16,F07-228,15,16,1,1,BRK
B1/F07-228/JAS/17,F07-228,16,17,1,1,BRK
B1/F07-228/JAS/18,F07-228,17,18,1,1,BRK
B1/F07-228/JAS/19,F07-228,18,18.6,0.6,1,BRK
B1/F07-075/JAS/01,F07-075,0,0.7,0.7,1,LIM
B1/F07-075/JAS/02,F07-075,0.7,1,0.3,1,LIM
B1/F07-075/JAS/03,F07-075,1,1.55,0.55,1,SAP
B1/F07-075/JAS/04,F07-075,1.55,2,0.45,1,SAP
B1/F07-075/JAS/05,F07-075,2,3,1,1,SAP
B1/F07-075/JAS/06,F07-075,3,4,1,1,SAP
B1/F07-075/JAS/07,F07-075,4,5,1,1,SAP
B1/F07-075/JAS/08,F07-075,5,6,1,1,SAP
B1/F07-075/JAS/09,F07-075,6,7,1,1,SAP
B1/F07-075/JAS/10,F07-075,7,8,1,1,BRK
B1/F07-075/JAS/11,F07-075,8,8.35,0.35,1,BRK
B1/F07-075/JAS/12,F07-075,8.35,9,0.65,1,BRK
B1/F07-075/JAS/13,F07-075,9,10,1,1,BRK
B1/F07-075/JAS/14,F07-075,10,11,1,1,BRK
B1/F07-075/JAS/15,F07-075,11,11.7,0.7,1,BRK
B1/F07-075/JAS/16,F07-075,11.7,12,0.3,1,BRK
B1/F07-075/JAS/17,F07-075,12,13,1,1,BRK
B1/F07-227i/JAS/01,F07-227i,0,1,1,1,SAP
B1/F07-227i/JAS/02,F07-227i,1,2,1,1,SAP
B1/F07-227i/JAS/03,F07-227i,2,3,1,1,SAP
B1/F07-227i/JAS/04,F07-227i,3,4,1,1,SAP
B1/F07-227i/JAS/05,F07-227i,4,5,1,1,SAP
B1/F07-227i/JAS/06,F07-227i,5,6,1,1,SAP
B1/F07-227i/JAS/07,F07-227i,6,7,1,1,SAP
B1/F07-227i/JAS/08,F07-227i,7,8,0.62,0.62,SAP
B1/F07-227i/JAS/09,F07-227i,8,9,0.56,0.56,LIM
B1/F07-227i/JAS/10,F07-227i,9,10,1,1,SAP
B1/F07-227i/JAS/11,F07-227i,10,10.34,0.34,1,SAP
B1/F07-227i/JAS/12,F07-227i,10.34,10.68,0.34,1,BRK
B1/F07-227i/JAS/13,F07-227i,10.68,11,0.32,1,SAP
B1/F07-227i/JAS/14,F07-227i,11,12,1,1,SAP
B1/F07-227i/JAS/15,F07-227i,12,12.72,0.72,1,SAP
B1/F07-227i/JAS/16,F07-227i,12.72,13.56,0.84,1,BRK
B1/F07-227i/JAS/17,F07-227i,13.56,14,0.44,1,SAP
B1/F07-227i/JAS/18,F07-227i,14,15,1,1,SAP
B1/F07-227i/JAS/19,F07-227i,15,16,1,1,SAP
B1/F07-227i/JAS/20,F07-227i,16,17,1,1,SAP
B1/F07-227i/JAS/21,F07-227i,17,17.75,0.75,1,SAP
B1/F07-227i/JAS/22,F07-227i,17.75,18,0.25,1,BRK
B1/F07-227i/JAS/23,F07-227i,18,19,1,1,SAP
B1/F07-227i/JAS/24,F07-227i,19,20,1,1,SAP
B1/F07-227i/JAS/25,F07-227i,20,21,1,1,BRK
B1/F07-227i/JAS/26,F07-227i,21,22,1,1,SAP
B1/F07-227i/JAS/27,F07-227i,22,22.5,0.5,1,BRK
B1/F07-131i/JAS/01,F07-131i,0,1,0.8,0.8,SAP
B1/F07-131i/JAS/02,F07-131i,1,1.75,0.5,0.666666667,LIM
B1/F07-131i/JAS/03,F07-131i,1.75,2,0.25,1,SAP
B1/F07-131i/JAS/04,F07-131i,2,3,1,1,SAP
B1/F07-131i/JAS/05,F07-131i,3,4,1,1,SAP
B1/F07-131i/JAS/06,F07-131i,4,5,1,1,SAP
B1/F07-131i/JAS/07,F07-131i,5,6,1,1,SAP
B1/F07-131i/JAS/08,F07-131i,6,6.4,0.4,1,BRK
B1/F07-131i/JAS/09,F07-131i,6.4,7,0.6,1,SAP
B1/F07-131i/JAS/10,F07-131i,7,7.85,0.85,1,BRK
B1/F07-131i/JAS/11,F07-131i,7.85,8.5,0.65,1,BRK
B1/F07-131i/JAS/12,F07-131i,8.5,9.5,1,1,BRK
B1/F07-131i/JAS/13,F07-131i,9.5,10.3,0.8,1,BRK
B1/F07-131i/JAS/14,F07-131i,10.3,11.2,0.9,1,BRK
B1/F07-131i/JAS/15,F07-131i,11.2,12,0.8,1,BRK
B1/F07-229A/JAS/01,F07-229A,0,1,1,1,SAP
B1/F07-229A/JAS/02,F07-229A,1,2,1,1,SAP
B1/F07-229A/JAS/03,F07-229A,2,3,1,1,LIM
B1/F07-229A/JAS/04,F07-229A,3,4,1,1,SAP
B1/F07-229A/JAS/05,F07-229A,4,5,1,1,SAP
B1/F07-229A/JAS/06,F07-229A,5,6,1,1,LIM
B1/F07-229A/JAS/07,F07-229A,6,7,1,1,SAP
B1/F07-229A/JAS/08,F07-229A,7,8,1,1,SAP
B1/F07-229A/JAS/09,F07-229A,8,9,1,1,SAP
B1/F07-229A/JAS/10,F07-229A,9,10,1,1,SAP
B1/F07-229A/JAS/11,F07-229A,10,11,1,1,SAP
B1/F07-229A/JAS/12,F07-229A,11,12,1,1,BRK
B1/F07-229A/JAS/13,F07-229A,12,13,1,1,BRK
B1/F07-229A/JAS/14,F07-229A,13,13.53,0.53,1,BRK
B1/F07-229A/JAS/15,F07-229A,13.53,14.34,0.81,1,BRK
B1/F07-229A/JAS/16,F07-229A,14.34,15,0.66,1,BRK
B1/F07-229A/JAS/17,F07-229A,15,16,1,1,BRK
B1/F07-229A/JAS/18,F07-229A,16,17,1,1,SAP
B1/F07-229A/JAS/19,F07-229A,17,18,1,1,SAP
B1/F07-163i/JAS/01,F07-163i,0,1,1,1,BRK
B1/F07-163i/JAS/02,F07-163i,1,1.55,0.55,1,LIM
B1/F07-163i/JAS/03,F07-163i,1.55,2,0.45,1,SAP
B1/F07-163i/JAS/04,F07-163i,2,3,1,1,SAP
B1/F07-163i/JAS/05,F07-163i,3,4,1,1,SAP
B1/F07-163i/JAS/06,F07-163i,4,4.4,0.4,1,BRK
B1/F07-163i/JAS/07,F07-163i,4.4,5,0.6,1,SAP
B1/F07-163i/JAS/08,F07-163i,5,6,1,1,SAP
B1/F07-163i/JAS/09,F07-163i,6,7,1,1,SAP
B1/F07-163i/JAS/10,F07-163i,7,8,1,1,LIM
B1/F07-163i/JAS/11,F07-163i,8,9,1,1,BRK
B1/F07-163i/JAS/12,F07-163i,9,9.6,0.6,1,SAP
B1/F07-163i/JAS/13,F07-163i,9.6,10.5,0.9,1,BRK
B1/F07-163i/JAS/14,F07-163i,10.5,11.6,1.1,1,BRK
B1/F07-163i/JAS/15,F07-163i,11.6,12,0.4,1,BRK
B1/F08-050i/JAS/01,F08-050i,0,0.7,0.7,1,SAP
B1/F08-050i/JAS/02,F08-050i,0.7,1,0.3,1,BRK
B1/F08-050i/JAS/03,F08-050i,1,2,1,1,BRK
B1/F08-050i/JAS/04,F08-050i,2,3,1,1,BRK
B1/F08-050i/JAS/05,F08-050i,3,4,1,1,BRK
B1/F08-050i/JAS/06,F08-050i,4,5,1,1,BRK
B1/F08-050i/JAS/07,F08-050i,5,6,1,1,BRK
B1/F08-081i/JAS/01,F08-081i,0,1,1,1,SAP
B1/F08-081i/JAS/02,F08-081i,1,2,1,1,BRK
B1/F08-081i/JAS/03,F08-081i,2,2.32,0.32,1,BRK
B1/F08-081i/JAS/04,F08-081i,2.32,3,0.68,1,BRK
B1/F08-081i/JAS/05,F08-081i,3,4,1,1,BRK
B1/F08-081i/JAS/06,F08-081i,4,5,1,1,BRK
B1/F08-081i/JAS/07,F08-081i,5,6.15,1.15,1,BRK
B1/F08-082/JAS/01,F08-082,0,1,1,1,SAP
B1/F08-082/JAS/02,F08-082,1,2,1,1,SAP
B1/F08-082/JAS/03,F08-082,2,3,1,1,BRK
B1/F08-082/JAS/04,F08-082,3,4,1,1,BRK
B1/F08-082/JAS/05,F08-082,4,5,1,1,BRK
B1/F08-082/JAS/06,F08-082,5,6,1,1,BRK
B1/F08-082/JAS/07,F08-082,6,6.26,0.26,1,BRK
B1/F08-082/JAS/08,F08-082,6.26,7,0.74,1,BRK
B1/F08-082/JAS/09,F08-082,7,7.82,0.82,1,BRK
B1/F08-082/JAS/10,F08-082,7.82,8,0.18,1,BRK
B1/F08-082/JAS/11,F08-082,8,9,1,1,BRK
B1/F08-082/JAS/12,F08-082,9,9.3,0.3,1,BRK
B1/F08-082/JAS/13,F08-082,9.3,10,0.7,1,BRK
B1/F08-082i/JAS/01,F08-082i,0,1,1,1,SAP
B1/F08-082i/JAS/02,F08-082i,1,2,1,1,BRK
B1/F08-082i/JAS/03,F08-082i,2,3,1,1,BRK
B1/F08-082i/JAS/04,F08-082i,3,4,1,1,BRK
B1/F08-082i/JAS/05,F08-082i,4,5,1,1,BRK
B1/F08-082i/JAS/06,F08-082i,5,6,1,1,BRK
B1/F08-106i/JAS/01,F08-106i,0,1,1,1,SAP
B1/F08-106i/JAS/02,F08-106i,1,2,1,1,SAP
B1/F08-106i/JAS/03,F08-106i,2,3,1,1,SAP
B1/F08-106i/JAS/04,F08-106i,3,4,1,1,SAP
B1/F08-106i/JAS/05,F08-106i,4,5,1,1,BLD
B1/F08-106i/JAS/06,F08-106i,5,6,1,1,SAP
B1/F08-106i/JAS/07,F08-106i,6,7,1,1,SAP
B1/F08-106i/JAS/08,F08-106i,7,8,1,1,SAP
B1/F08-106i/JAS/09,F08-106i,8,9,1,1,SAP
B1/F08-106i/JAS/10,F08-106i,9,10,1,1,SAP
B1/F08-108/JAS/01,F08-108,0,1,1,1,SAP
B1/F08-108/JAS/02,F08-108,1,2,1,1,SAP
B1/F08-108/JAS/03,F08-108,2,3,1,1,SAP
